name,ratings,num_ratings,processor,ram,os,storage,display,price,org_price
Lenovo Ideapad 330 Ryzen 5 Quad Core 2500U - (4 GB/1 TB HDD/Windows 10 Home) 330-15ARR U Laptop,4.1,"4,073 Ratings & 770 Reviews",AMD Ryzen 5 Quad Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹45,000",
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201 Ratings & 33 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹51,990","₹74,090"
Lenovo Ideapad 500 Core i5 6th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics/NVIDIA Geforce Nvidi...,,,Intel Core i5 Processor (6th Gen),4 GB DDR3 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹55,000",
Acer Aspire 5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G Laptop,4.3,618 Ratings & 184 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹58,500","₹60,000"
HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,"₹87,990","₹1,03,279"
Asus ZenBook Flip 14 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) UM462DA-AI701TS 2 in ...,2.7,7 Ratings & 0 Reviews,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,"Asus Splendid, ATK Package (Asus on Screen Display), Asus Live Update, Microsoft Office Home and Student 2019","₹74,910",
Lenovo Z50 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Free DOS) (59-442264),4.2,5 Ratings & 1 Reviews,Intel Core i5 Processor (4th Gen),4 GB DDR3 RAM,DOS Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹42,000",
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4,431 Ratings & 62 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹42,990","₹66,190"
Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Pro) ThinkBook 14 Thin and Light Laptop,,,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹53,900","₹59,500"
Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5821TS Thin and Lig...,,,Intel Core i5 Processor (10th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"₹79,990","₹98,990"
HP G6 Core i3 6th Gen - (4 GB/500 GB HDD/Windows 10 Pro) 240 G6 Notebook,,,Intel Core i3 Processor (6th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,500 GB HDD,35.56 cm (14 inch) Display,"₹42,646","₹45,559"
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20 Ratings & 4 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹31,990","₹42,490"
Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,4,26 Ratings & 4 Reviews,Intel Core i5 Processor (7th Gen),4 GB DDR3 RAM,64 bit Windows 10 Operating System,128 GB SSD,30.99 cm (12.2 inch) Touchscreen Display,"₹52,990","₹55,999"
Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,3.5,30 Ratings & 9 Reviews,Intel Core i5 Processor (7th Gen),4 GB DDR3 RAM,64 bit Windows 10 Operating System,128 GB SSD,30.99 cm (12.2 inch) Touchscreen Display,"₹52,990","₹55,999"
Lenovo Ideapad S340 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S340 Thin and Li...,4.4,36 Ratings & 5 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"₹77,000",
HP 15q APU Dual Core A6 A6-9225 - (4 GB/1 TB HDD/Windows 10 Home) 15q-dy0006AU Laptop,4.1,"4,120 Ratings & 546 Reviews",AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹28,250",
Dell Inspiron 3000 Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX...,2.7,3 Ratings & 0 Reviews,Intel Core i7 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"₹93,490","₹1,04,776"
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826 Ratings & 120 Reviews,AMD APU Dual Core A4 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,,35.56 cm (14 inch) Display,"₹20,990","₹21,325"
Dell Inspiron 13 7000 Series Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) insp 7386 2 in 1 Lapt...,3.8,4 Ratings & 0 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,"₹91,990","₹1,02,737"
Smartron t.book flex Core m3 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1223 2 in 1 Laptop,3.8,21 Ratings & 5 Reviews,Intel Core m3 Processor (7th Gen),4 GB DDR3 RAM,64 bit Windows 10 Operating System,128 GB SSD,30.99 cm (12.2 inch) Touchscreen Display,"₹42,990","₹45,990"
HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14q-CS0005TU Thin and Light Laptop,4.1,"10,803 Ratings & 1,281 Reviews",Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹34,688",
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56 Ratings & 6 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹55,990","₹79,690"
HP Pavilion x360 Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14-dh0101TU 2 in 1 Laptop,4.4,62 Ratings & 8 Reviews,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,"₹54,238",
HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/DOS) 14q-cs0009TU Thin and Light Laptop,4.1,"10,803 Ratings & 1,281 Reviews",Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹31,808",
HP Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 250 G6 Laptop,4.2,122 Ratings & 11 Reviews,Intel Core i5 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹44,599",
HP Chromebook x360 Core i5 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0004TU 2 in 1 Laptop,4.2,24 Ratings & 4 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,Chrome Operating System,,35.56 cm (14 inch) Touchscreen Display,"₹61,745",
HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15s-DU2036TX Thin and Light La...,4.1,68 Ratings & 8 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹60,700","₹60,739"
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4,431 Ratings & 62 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹42,990","₹66,190"
HP Ryzen 3 Quad Core 3300U - (4 GB/1 TB HDD/Windows 10 Home) G7 245 Thin and Light Laptop,,,AMD Ryzen 3 Quad Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹31,683",
Lenovo V145-AMD-A6 APU Dual Core A6 - (4 GB/1 TB HDD/Windows 10 Home) 81MTA000IH Laptop,3.9,109 Ratings & 14 Reviews,AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹21,990","₹30,190"
Lenovo APU Dual Core A6 A6-9225 - (4 GB/1 TB HDD/DOS) V145 Laptop,,,AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,DOS Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹21,990","₹27,000"
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20 Ratings & 4 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹31,990","₹42,490"
HP Ryzen 5 Quad Core NA - (4 GB/1 TB HDD/DOS) 245 G7 Thin and Light Laptop,,,AMD Ryzen 5 Quad Core Processor,4 GB DDR4 RAM,DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹31,990","₹34,983"
Lava Helium 12 Atom 7th Gen - (2 GB/32 GB HDD/32 GB EMMC Storage/Windows 10 Home) Helium 12 Laptop,4,12 Ratings & 0 Reviews,Intel Atom Processor (7th Gen),2 GB DDR3 RAM,64 bit Windows 10 Operating System,32 GB HDD,31.75 cm (12.5 inch) Display,"₹12,999",
Lenovo Z51-70 Core i5 5th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) Z5170 Laptop,3.6,44 Ratings & 14 Reviews,Intel Core i5 Processor (5th Gen),4 GB DDR3 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹55,000",
Lenovo Yoga S740 Core i7 10th Gen - (16 GB/1 TB HDD/1 TB SSD/Windows 10 Home/2 GB Graphics) Yoga S740-...,,,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB HDD|1 TB SSD,35.56 cm (14 inch) Display,"₹1,07,713",
Dell Latitude 3500 Core i3 8th Gen - (4 GB/1 TB HDD/Linux) Latitude 3500 Laptop,,,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,64 bit Linux/Ubuntu Operating System,1 TB HDD,38.1 cm (15 inch) Display,"₹32,990","₹41,620"
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826 Ratings & 120 Reviews,AMD APU Dual Core A4 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,,35.56 cm (14 inch) Display,"₹20,990","₹21,325"
HP 15q Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15q-ds0029TU Laptop,4.1,"2,079 Ratings & 218 Reviews",Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹51,930",
HP Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Pro) 240 G7 Thin and Light Laptop,,,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"₹44,990","₹45,412"
HP Ryzen 5 Quad Core NA - (8 GB/1 TB HDD/Windows 10 Home) 245 G7 Thin and Light Laptop,,,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹40,264",
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56 Ratings & 6 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹55,990","₹79,690"
Acer Celeron Dual Core 7th Gen - (4 GB/32 GB EMMC Storage/Chrome OS) C733 Chromebook,,,Intel Celeron Dual Core Processor (7th Gen),4 GB DDR4 RAM,Chrome Operating System,,29.46 cm (11.6 inch) Display,"₹20,990","₹26,421"
HP Pavilion Gaming Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/N...,4.7,13 Ratings & 3 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹76,490","₹76,509"
Dell Latitude 3400 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Latitude 3400 Laptop,,,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹62,990","₹78,497"
Dell Latitude 3400 Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Pro) Latitude 3400 Laptop,,,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,38.1 cm (15 inch) Display,"₹44,990","₹57,860"
Lenovo ThinkBook 14 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Pro) ThinkBook 14 IML Thin and Ligh...,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"₹54,990","₹65,000"
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201 Ratings & 33 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹51,990","₹74,090"
Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15IIL05 Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹69,890",
Lenovo Yoga Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga S940-14IIL Thin and Light Laptop,,,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Display,"₹1,48,082",
HP Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) 13-V123TU Thin and Light Laptop,5,5 Ratings & 3 Reviews,Intel Core i5 Processor (7th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,"₹89,999","₹1,13,737"
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4,431 Ratings & 62 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹42,990","₹66,190"
Asus Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX481FL-HJ551TS Thin and Light...,,,Intel Core i5 Processor (10th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹1,28,989","₹1,28,990"
HP 14s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-CR2000TU Thin and Light Lapto...,4.4,309 Ratings & 40 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,"₹64,990","₹67,932"
Asus ZenBook Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX430UA-GV303T Thin and Light Laptop,4.7,3 Ratings & 1 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹79,990","₹86,713"
Lenovo Core i5 10th Gen - (16 GB/1 TB HDD/Windows 10/NVIDIA Geforce GTX) 82AU004KIN Gaming Laptop,,,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹83,400","₹83,500"
Lenovo Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10/NVIDIA Geforce GTX) 82AU004QIN Gaming Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,"₹92,100","₹92,200"
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20 Ratings & 4 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹31,990","₹42,490"
Lenovo Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/NVIDIA Geforce GTX) 82AU004RIN Gaming L...,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹99,397","₹99,500"
Asus VivoBook 14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) X412DA-EK501T Thin and Li...,4.4,"3,725 Ratings & 617 Reviews",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹44,990","₹46,327"
Asus Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10) ZenBook 14 Thin and Light Laptop,,,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹94,500","₹99,900"
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826 Ratings & 120 Reviews,AMD APU Dual Core A4 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,,35.56 cm (14 inch) Display,"₹20,990","₹21,325"
Asus ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331FAL-EG003T Thin and Light Lap...,4.5,290 Ratings & 42 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"₹62,990","₹82,383"
Asus ROG Strix G Core i5 9th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 165...,4.6,163 Ratings & 32 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,"₹71,990","₹84,990"
HP 15 Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15-Di0000TX Laptop,4,407 Ratings & 57 Reviews,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹40,490","₹41,365"
Asus ROG Strix G Core i5 9th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 165...,4.5,173 Ratings & 30 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,"₹69,990","₹1,01,990"
Asus Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) M509DA-EJ041T Laptop,,,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹27,990","₹28,990"
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56 Ratings & 6 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹55,990","₹79,690"
Acer NITRO 5 Core i7 9th Gen - (8 GB/2 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce ...,3.5,36 Ratings & 15 Reviews,Intel Core i7 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,2 TB HDD|256 GB SSD,43.94 cm (17.3 inch) Display,"₹90,990","₹1,45,999"
Asus VivoBook S14 Core i3 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S410UA-EB797T Laptop,4.3,582 Ratings & 110 Reviews,Intel Core i3 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,"₹46,990","₹57,327"
HP 15s Core i5 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-du2077TU Laptop,4.3,138 Ratings & 19 Reviews,Intel Core i5 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹53,990","₹55,375"
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201 Ratings & 33 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹51,990","₹74,090"
MSI Prestige 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RB-0...,4.3,39 Ratings & 10 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹74,990","₹89,990"
Lenovo Core i5 10th Gen - (8 GB/500 GB SSD/DOS) ThinkPad E14 Thin and Light Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,DOS Operating System,500 GB SSD,35.56 cm (14 inch) Display,"₹65,500","₹69,990"
